Area,Item_x,Year,Unit_x,Crop_Yield,Item_y,Unit_y,Pesticides_Usage,Avg_Temperature,Avg_Rainfall
South Africa,Sorghum,2009,hg/ha,108858,Pesticides (total),tonnes of active ingredients,26857,15.44,495
South Africa,Sorghum,2009,hg/ha,108858,Pesticides (total),tonnes of active ingredients,26857,18.67,495
South Africa,Sorghum,2010,hg/ha,108860,Pesticides (total),tonnes of active ingredients,26857,21.54,495
South Africa,Sorghum,2010,hg/ha,108860,Pesticides (total),tonnes of active ingredients,26857,16.11,495
South Africa,Sorghum,2010,hg/ha,108860,Pesticides (total),tonnes of active ingredients,26857,19.31,495
South Africa,Sorghum,2011,hg/ha,108863,Pesticides (total),tonnes of active ingredients,26857,20.72,495
South Africa,Sorghum,2011,hg/ha,108863,Pesticides (total),tonnes of active ingredients,26857,15.49,495
South Africa,Sorghum,2011,hg/ha,108863,Pesticides (total),tonnes of active ingredients,26857,18.75,495
South Africa,Sorghum,2012,hg/ha,108871,Pesticides (total),tonnes of active ingredients,26857,21.24,495
South Africa,Sorghum,2012,hg/ha,108871,Pesticides (total),tonnes of active ingredients,26857,15.89,495
South Africa,Sorghum,2012,hg/ha,108871,Pesticides (total),tonnes of active ingredients,26857,19.14,495
South Africa,Sorghum,2013,hg/ha,108877,Pesticides (total),tonnes of active ingredients,26857,21.31,495
South Africa,Sorghum,2013,hg/ha,108877,Pesticides (total),tonnes of active ingredients,26857,14.98,495
South Africa,Sorghum,2013,hg/ha,108877,Pesticides (total),tonnes of active ingredients,26857,18,495
South Africa,Soybeans,1990,hg/ha,109110,Pesticides (total),tonnes of active ingredients,16582,20.56,495
South Africa,Soybeans,1990,hg/ha,109110,Pesticides (total),tonnes of active ingredients,16582,15.56,495
South Africa,Soybeans,1990,hg/ha,109110,Pesticides (total),tonnes of active ingredients,16582,18.91,495
South Africa,Soybeans,1991,hg/ha,109114,Pesticides (total),tonnes of active ingredients,16582,21.06,495
South Africa,Soybeans,1991,hg/ha,109114,Pesticides (total),tonnes of active ingredients,16582,15.56,495
South Africa,Soybeans,1991,hg/ha,109114,Pesticides (total),tonnes of active ingredients,16582,18.86,495
South Africa,Soybeans,1992,hg/ha,109115,Pesticides (total),tonnes of active ingredients,16582,21.53,495
South Africa,Soybeans,1992,hg/ha,109115,Pesticides (total),tonnes of active ingredients,16582,16.48,495
South Africa,Soybeans,1992,hg/ha,109115,Pesticides (total),tonnes of active ingredients,16582,19.95,495
South Africa,Soybeans,1993,hg/ha,109121,Pesticides (total),tonnes of active ingredients,16582,21.32,495
South Africa,Soybeans,1993,hg/ha,109121,Pesticides (total),tonnes of active ingredients,16582,16.01,495
South Africa,Soybeans,1993,hg/ha,109121,Pesticides (total),tonnes of active ingredients,16582,19.32,495
South Africa,Soybeans,1994,hg/ha,109127,Pesticides (total),tonnes of active ingredients,16582,20.65,495
South Africa,Soybeans,1994,hg/ha,109127,Pesticides (total),tonnes of active ingredients,16582,15.1,495
South Africa,Soybeans,1994,hg/ha,109127,Pesticides (total),tonnes of active ingredients,16582,18.48,495
South Africa,Soybeans,1995,hg/ha,109161,Pesticides (total),tonnes of active ingredients,18025,20.73,495
South Africa,Soybeans,1995,hg/ha,109161,Pesticides (total),tonnes of active ingredients,18025,15.77,495
South Africa,Soybeans,1995,hg/ha,109161,Pesticides (total),tonnes of active ingredients,18025,19.23,495
South Africa,Soybeans,1996,hg/ha,109164,Pesticides (total),tonnes of active ingredients,19508,20.49,495
South Africa,Soybeans,1996,hg/ha,109164,Pesticides (total),tonnes of active ingredients,19508,15.23,495
South Africa,Soybeans,1996,hg/ha,109164,Pesticides (total),tonnes of active ingredients,19508,18.49,495
South Africa,Soybeans,1997,hg/ha,109180,Pesticides (total),tonnes of active ingredients,21596,20.57,495
South Africa,Soybeans,1997,hg/ha,109180,Pesticides (total),tonnes of active ingredients,21596,15.38,495
South Africa,Soybeans,1997,hg/ha,109180,Pesticides (total),tonnes of active ingredients,21596,18.64,495
South Africa,Soybeans,1998,hg/ha,109191,Pesticides (total),tonnes of active ingredients,24304,21.22,495
South Africa,Soybeans,1998,hg/ha,109191,Pesticides (total),tonnes of active ingredients,24304,16.11,495
South Africa,Soybeans,1998,hg/ha,109191,Pesticides (total),tonnes of active ingredients,24304,19.42,495
South Africa,Soybeans,1999,hg/ha,109200,Pesticides (total),tonnes of active ingredients,26098.8,21.64,495
South Africa,Soybeans,1999,hg/ha,109200,Pesticides (total),tonnes of active ingredients,26098.8,16.09,495
South Africa,Soybeans,1999,hg/ha,109200,Pesticides (total),tonnes of active ingredients,26098.8,19.27,495
South Africa,Soybeans,2000,hg/ha,109211,Pesticides (total),tonnes of active ingredients,26857,20.74,495
South Africa,Soybeans,2000,hg/ha,109211,Pesticides (total),tonnes of active ingredients,26857,15.13,495
South Africa,Soybeans,2000,hg/ha,109211,Pesticides (total),tonnes of active ingredients,26857,18.26,495
South Africa,Soybeans,2001,hg/ha,109215,Pesticides (total),tonnes of active ingredients,26857,21.25,495
South Africa,Soybeans,2001,hg/ha,109215,Pesticides (total),tonnes of active ingredients,26857,15.68,495
South Africa,Soybeans,2001,hg/ha,109215,Pesticides (total),tonnes of active ingredients,26857,18.92,495
South Africa,Soybeans,2002,hg/ha,109224,Pesticides (total),tonnes of active ingredients,26857,21.07,495
South Africa,Soybeans,2002,hg/ha,109224,Pesticides (total),tonnes of active ingredients,26857,15.88,495
South Africa,Soybeans,2002,hg/ha,109224,Pesticides (total),tonnes of active ingredients,26857,19.28,495
South Africa,Soybeans,2004,hg/ha,109231,Pesticides (total),tonnes of active ingredients,26857,21.11,495
South Africa,Soybeans,2004,hg/ha,109231,Pesticides (total),tonnes of active ingredients,26857,15.49,495
South Africa,Soybeans,2004,hg/ha,109231,Pesticides (total),tonnes of active ingredients,26857,18.75,495
South Africa,Soybeans,2005,hg/ha,109231,Pesticides (total),tonnes of active ingredients,26857,21.14,495
South Africa,Soybeans,2005,hg/ha,109231,Pesticides (total),tonnes of active ingredients,26857,16.29,495
South Africa,Soybeans,2005,hg/ha,109231,Pesticides (total),tonnes of active ingredients,26857,19.74,495
South Africa,Soybeans,2006,hg/ha,109237,Pesticides (total),tonnes of active ingredients,26857,20.86,495
South Africa,Soybeans,2006,hg/ha,109237,Pesticides (total),tonnes of active ingredients,26857,15.26,495
South Africa,Soybeans,2006,hg/ha,109237,Pesticides (total),tonnes of active ingredients,26857,18.42,495
South Africa,Soybeans,2007,hg/ha,109240,Pesticides (total),tonnes of active ingredients,26857,21.07,495
South Africa,Soybeans,2007,hg/ha,109240,Pesticides (total),tonnes of active ingredients,26857,15.9,495
South Africa,Soybeans,2007,hg/ha,109240,Pesticides (total),tonnes of active ingredients,26857,18.98,495
South Africa,Soybeans,2008,hg/ha,109246,Pesticides (total),tonnes of active ingredients,26857,20.89,495
South Africa,Soybeans,2008,hg/ha,109246,Pesticides (total),tonnes of active ingredients,26857,15.75,495
South Africa,Soybeans,2008,hg/ha,109246,Pesticides (total),tonnes of active ingredients,26857,18.91,495
South Africa,Soybeans,2009,hg/ha,109250,Pesticides (total),tonnes of active ingredients,26857,20.71,495
South Africa,Soybeans,2009,hg/ha,109250,Pesticides (total),tonnes of active ingredients,26857,15.44,495
South Africa,Soybeans,2009,hg/ha,109250,Pesticides (total),tonnes of active ingredients,26857,18.67,495
South Africa,Soybeans,2010,hg/ha,109259,Pesticides (total),tonnes of active ingredients,26857,21.54,495
South Africa,Soybeans,2010,hg/ha,109259,Pesticides (total),tonnes of active ingredients,26857,16.11,495
South Africa,Soybeans,2010,hg/ha,109259,Pesticides (total),tonnes of active ingredients,26857,19.31,495
South Africa,Soybeans,2011,hg/ha,109272,Pesticides (total),tonnes of active ingredients,26857,20.72,495
South Africa,Soybeans,2011,hg/ha,109272,Pesticides (total),tonnes of active ingredients,26857,15.49,495
South Africa,Soybeans,2011,hg/ha,109272,Pesticides (total),tonnes of active ingredients,26857,18.75,495
South Africa,Soybeans,2012,hg/ha,109277,Pesticides (total),tonnes of active ingredients,26857,21.24,495
South Africa,Soybeans,2012,hg/ha,109277,Pesticides (total),tonnes of active ingredients,26857,15.89,495
South Africa,Soybeans,2012,hg/ha,109277,Pesticides (total),tonnes of active ingredients,26857,19.14,495
South Africa,Soybeans,2013,hg/ha,109285,Pesticides (total),tonnes of active ingredients,26857,21.31,495
South Africa,Soybeans,2013,hg/ha,109285,Pesticides (total),tonnes of active ingredients,26857,14.98,495
South Africa,Soybeans,2013,hg/ha,109285,Pesticides (total),tonnes of active ingredients,26857,18,495
South Africa,Sweet potatoes,1990,hg/ha,109524,Pesticides (total),tonnes of active ingredients,16582,20.56,495
South Africa,Sweet potatoes,1990,hg/ha,109524,Pesticides (total),tonnes of active ingredients,16582,15.56,495
South Africa,Sweet potatoes,1990,hg/ha,109524,Pesticides (total),tonnes of active ingredients,16582,18.91,495
South Africa,Sweet potatoes,1991,hg/ha,109524,Pesticides (total),tonnes of active ingredients,16582,21.06,495
South Africa,Sweet potatoes,1991,hg/ha,109524,Pesticides (total),tonnes of active ingredients,16582,15.56,495
South Africa,Sweet potatoes,1991,hg/ha,109524,Pesticides (total),tonnes of active ingredients,16582,18.86,495
South Africa,Sweet potatoes,1992,hg/ha,109524,Pesticides (total),tonnes of active ingredients,16582,21.53,495
South Africa,Sweet potatoes,1992,hg/ha,109524,Pesticides (total),tonnes of active ingredients,16582,16.48,495
South Africa,Sweet potatoes,1992,hg/ha,109524,Pesticides (total),tonnes of active ingredients,16582,19.95,495
South Africa,Sweet potatoes,1993,hg/ha,109544,Pesticides (total),tonnes of active ingredients,16582,21.32,495
South Africa,Sweet potatoes,1993,hg/ha,109544,Pesticides (total),tonnes of active ingredients,16582,16.01,495
South Africa,Sweet potatoes,1993,hg/ha,109544,Pesticides (total),tonnes of active ingredients,16582,19.32,495
South Africa,Sweet potatoes,1994,hg/ha,109562,Pesticides (total),tonnes of active ingredients,16582,20.65,495
South Africa,Sweet potatoes,1994,hg/ha,109562,Pesticides (total),tonnes of active ingredients,16582,15.1,495
South Africa,Sweet potatoes,1994,hg/ha,109562,Pesticides (total),tonnes of active ingredients,16582,18.48,495
South Africa,Sweet potatoes,1995,hg/ha,109570,Pesticides (total),tonnes of active ingredients,18025,20.73,495
South Africa,Sweet potatoes,1995,hg/ha,109570,Pesticides (total),tonnes of active ingredients,18025,15.77,495
South Africa,Sweet potatoes,1995,hg/ha,109570,Pesticides (total),tonnes of active ingredients,18025,19.23,495
South Africa,Sweet potatoes,1996,hg/ha,109577,Pesticides (total),tonnes of active ingredients,19508,20.49,495
South Africa,Sweet potatoes,1996,hg/ha,109577,Pesticides (total),tonnes of active ingredients,19508,15.23,495
South Africa,Sweet potatoes,1996,hg/ha,109577,Pesticides (total),tonnes of active ingredients,19508,18.49,495
South Africa,Sweet potatoes,1997,hg/ha,109586,Pesticides (total),tonnes of active ingredients,21596,20.57,495
South Africa,Sweet potatoes,1997,hg/ha,109586,Pesticides (total),tonnes of active ingredients,21596,15.38,495
South Africa,Sweet potatoes,1997,hg/ha,109586,Pesticides (total),tonnes of active ingredients,21596,18.64,495
South Africa,Sweet potatoes,1998,hg/ha,109595,Pesticides (total),tonnes of active ingredients,24304,21.22,495
South Africa,Sweet potatoes,1998,hg/ha,109595,Pesticides (total),tonnes of active ingredients,24304,16.11,495
South Africa,Sweet potatoes,1998,hg/ha,109595,Pesticides (total),tonnes of active ingredients,24304,19.42,495
South Africa,Sweet potatoes,1999,hg/ha,109598,Pesticides (total),tonnes of active ingredients,26098.8,21.64,495
South Africa,Sweet potatoes,1999,hg/ha,109598,Pesticides (total),tonnes of active ingredients,26098.8,16.09,495
South Africa,Sweet potatoes,1999,hg/ha,109598,Pesticides (total),tonnes of active ingredients,26098.8,19.27,495
South Africa,Sweet potatoes,2000,hg/ha,109604,Pesticides (total),tonnes of active ingredients,26857,20.74,495
South Africa,Sweet potatoes,2000,hg/ha,109604,Pesticides (total),tonnes of active ingredients,26857,15.13,495
South Africa,Sweet potatoes,2000,hg/ha,109604,Pesticides (total),tonnes of active ingredients,26857,18.26,495
South Africa,Sweet potatoes,2001,hg/ha,109605,Pesticides (total),tonnes of active ingredients,26857,21.25,495
South Africa,Sweet potatoes,2001,hg/ha,109605,Pesticides (total),tonnes of active ingredients,26857,15.68,495
South Africa,Sweet potatoes,2001,hg/ha,109605,Pesticides (total),tonnes of active ingredients,26857,18.92,495
South Africa,Sweet potatoes,2002,hg/ha,109606,Pesticides (total),tonnes of active ingredients,26857,21.07,495
South Africa,Sweet potatoes,2002,hg/ha,109606,Pesticides (total),tonnes of active ingredients,26857,15.88,495
South Africa,Sweet potatoes,2002,hg/ha,109606,Pesticides (total),tonnes of active ingredients,26857,19.28,495
South Africa,Sweet potatoes,2004,hg/ha,109639,Pesticides (total),tonnes of active ingredients,26857,21.11,495
South Africa,Sweet potatoes,2004,hg/ha,109639,Pesticides (total),tonnes of active ingredients,26857,15.49,495
South Africa,Sweet potatoes,2004,hg/ha,109639,Pesticides (total),tonnes of active ingredients,26857,18.75,495
South Africa,Sweet potatoes,2005,hg/ha,109645,Pesticides (total),tonnes of active ingredients,26857,21.14,495
South Africa,Sweet potatoes,2005,hg/ha,109645,Pesticides (total),tonnes of active ingredients,26857,16.29,495
South Africa,Sweet potatoes,2005,hg/ha,109645,Pesticides (total),tonnes of active ingredients,26857,19.74,495
South Africa,Sweet potatoes,2006,hg/ha,109652,Pesticides (total),tonnes of active ingredients,26857,20.86,495
South Africa,Sweet potatoes,2006,hg/ha,109652,Pesticides (total),tonnes of active ingredients,26857,15.26,495
South Africa,Sweet potatoes,2006,hg/ha,109652,Pesticides (total),tonnes of active ingredients,26857,18.42,495
South Africa,Sweet potatoes,2007,hg/ha,109653,Pesticides (total),tonnes of active ingredients,26857,21.07,495
South Africa,Sweet potatoes,2007,hg/ha,109653,Pesticides (total),tonnes of active ingredients,26857,15.9,495
South Africa,Sweet potatoes,2007,hg/ha,109653,Pesticides (total),tonnes of active ingredients,26857,18.98,495
South Africa,Sweet potatoes,2008,hg/ha,109659,Pesticides (total),tonnes of active ingredients,26857,20.89,495
South Africa,Sweet potatoes,2008,hg/ha,109659,Pesticides (total),tonnes of active ingredients,26857,15.75,495
South Africa,Sweet potatoes,2008,hg/ha,109659,Pesticides (total),tonnes of active ingredients,26857,18.91,495
South Africa,Sweet potatoes,2009,hg/ha,109663,Pesticides (total),tonnes of active ingredients,26857,20.71,495
South Africa,Sweet potatoes,2009,hg/ha,109663,Pesticides (total),tonnes of active ingredients,26857,15.44,495
South Africa,Sweet potatoes,2009,hg/ha,109663,Pesticides (total),tonnes of active ingredients,26857,18.67,495
South Africa,Sweet potatoes,2010,hg/ha,109677,Pesticides (total),tonnes of active ingredients,26857,21.54,495
South Africa,Sweet potatoes,2010,hg/ha,109677,Pesticides (total),tonnes of active ingredients,26857,16.11,495
South Africa,Sweet potatoes,2010,hg/ha,109677,Pesticides (total),tonnes of active ingredients,26857,19.31,495
South Africa,Sweet potatoes,2011,hg/ha,109689,Pesticides (total),tonnes of active ingredients,26857,20.72,495
South Africa,Sweet potatoes,2011,hg/ha,109689,Pesticides (total),tonnes of active ingredients,26857,15.49,495
South Africa,Sweet potatoes,2011,hg/ha,109689,Pesticides (total),tonnes of active ingredients,26857,18.75,495
South Africa,Sweet potatoes,2012,hg/ha,109736,Pesticides (total),tonnes of active ingredients,26857,21.24,495
South Africa,Sweet potatoes,2012,hg/ha,109736,Pesticides (total),tonnes of active ingredients,26857,15.89,495
South Africa,Sweet potatoes,2012,hg/ha,109736,Pesticides (total),tonnes of active ingredients,26857,19.14,495
South Africa,Sweet potatoes,2013,hg/ha,109740,Pesticides (total),tonnes of active ingredients,26857,21.31,495
South Africa,Sweet potatoes,2013,hg/ha,109740,Pesticides (total),tonnes of active ingredients,26857,14.98,495
South Africa,Sweet potatoes,2013,hg/ha,109740,Pesticides (total),tonnes of active ingredients,26857,18,495
South Africa,Wheat,1990,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,20.56,495
South Africa,Wheat,1990,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,15.56,495
South Africa,Wheat,1990,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,18.91,495
South Africa,Wheat,1991,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,21.06,495
South Africa,Wheat,1991,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,15.56,495
South Africa,Wheat,1991,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,18.86,495
South Africa,Wheat,1992,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,21.53,495
South Africa,Wheat,1992,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,16.48,495
South Africa,Wheat,1992,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,19.95,495
South Africa,Wheat,1993,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,21.32,495
South Africa,Wheat,1993,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,16.01,495
South Africa,Wheat,1993,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,19.32,495
South Africa,Wheat,1994,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,20.65,495
South Africa,Wheat,1994,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,15.1,495
South Africa,Wheat,1994,hg/ha,110000,Pesticides (total),tonnes of active ingredients,16582,18.48,495
South Africa,Wheat,1995,hg/ha,110000,Pesticides (total),tonnes of active ingredients,18025,20.73,495
South Africa,Wheat,1995,hg/ha,110000,Pesticides (total),tonnes of active ingredients,18025,15.77,495
South Africa,Wheat,1995,hg/ha,110000,Pesticides (total),tonnes of active ingredients,18025,19.23,495
South Africa,Wheat,1996,hg/ha,110000,Pesticides (total),tonnes of active ingredients,19508,20.49,495
South Africa,Wheat,1996,hg/ha,110000,Pesticides (total),tonnes of active ingredients,19508,15.23,495
South Africa,Wheat,1996,hg/ha,110000,Pesticides (total),tonnes of active ingredients,19508,18.49,495
South Africa,Wheat,1997,hg/ha,110000,Pesticides (total),tonnes of active ingredients,21596,20.57,495
South Africa,Wheat,1997,hg/ha,110000,Pesticides (total),tonnes of active ingredients,21596,15.38,495
South Africa,Wheat,1997,hg/ha,110000,Pesticides (total),tonnes of active ingredients,21596,18.64,495
South Africa,Wheat,1998,hg/ha,110000,Pesticides (total),tonnes of active ingredients,24304,21.22,495
South Africa,Wheat,1998,hg/ha,110000,Pesticides (total),tonnes of active ingredients,24304,16.11,495
South Africa,Wheat,1998,hg/ha,110000,Pesticides (total),tonnes of active ingredients,24304,19.42,495
South Africa,Wheat,1999,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26098.8,21.64,495
South Africa,Wheat,1999,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26098.8,16.09,495
South Africa,Wheat,1999,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26098.8,19.27,495
South Africa,Wheat,2000,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,20.74,495
South Africa,Wheat,2000,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,15.13,495
South Africa,Wheat,2000,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,18.26,495
South Africa,Wheat,2001,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,21.25,495
South Africa,Wheat,2001,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,15.68,495
South Africa,Wheat,2001,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,18.92,495
South Africa,Wheat,2002,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,21.07,495
South Africa,Wheat,2002,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,15.88,495
South Africa,Wheat,2002,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,19.28,495
South Africa,Wheat,2004,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,21.11,495
South Africa,Wheat,2004,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,15.49,495
South Africa,Wheat,2004,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,18.75,495
South Africa,Wheat,2005,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,21.14,495
South Africa,Wheat,2005,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,16.29,495
South Africa,Wheat,2005,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,19.74,495
South Africa,Wheat,2006,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,20.86,495
South Africa,Wheat,2006,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,15.26,495
South Africa,Wheat,2006,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,18.42,495
South Africa,Wheat,2007,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,21.07,495
South Africa,Wheat,2007,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,15.9,495
South Africa,Wheat,2007,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,18.98,495
South Africa,Wheat,2008,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,20.89,495
South Africa,Wheat,2008,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,15.75,495
South Africa,Wheat,2008,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,18.91,495
South Africa,Wheat,2009,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,20.71,495
South Africa,Wheat,2009,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,15.44,495
South Africa,Wheat,2009,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,18.67,495
South Africa,Wheat,2010,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,21.54,495
South Africa,Wheat,2010,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,16.11,495
South Africa,Wheat,2010,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,19.31,495
South Africa,Wheat,2011,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,20.72,495
South Africa,Wheat,2011,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,15.49,495
South Africa,Wheat,2011,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,18.75,495
South Africa,Wheat,2012,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,21.24,495
South Africa,Wheat,2012,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,15.89,495
South Africa,Wheat,2012,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,19.14,495
South Africa,Wheat,2013,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,21.31,495
South Africa,Wheat,2013,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,14.98,495
South Africa,Wheat,2013,hg/ha,110000,Pesticides (total),tonnes of active ingredients,26857,18,495
Spain,Maize,1990,hg/ha,110104,Pesticides (total),tonnes of active ingredients,39562,17.3,636
Spain,Maize,1990,hg/ha,110104,Pesticides (total),tonnes of active ingredients,39562,12.68,636
Spain,Maize,1990,hg/ha,110104,Pesticides (total),tonnes of active ingredients,39562,17.36,636
Spain,Maize,1991,hg/ha,110108,Pesticides (total),tonnes of active ingredients,39147,16.37,636
Spain,Maize,1991,hg/ha,110108,Pesticides (total),tonnes of active ingredients,39147,11.92,636
Spain,Maize,1991,hg/ha,110108,Pesticides (total),tonnes of active ingredients,39147,16.58,636
Spain,Maize,1992,hg/ha,110138,Pesticides (total),tonnes of active ingredients,31839,16.35,636
Spain,Maize,1992,hg/ha,110138,Pesticides (total),tonnes of active ingredients,31839,11.89,636
Spain,Maize,1992,hg/ha,110138,Pesticides (total),tonnes of active ingredients,31839,16.65,636
Spain,Maize,1993,hg/ha,110140,Pesticides (total),tonnes of active ingredients,29408,16.28,636
Spain,Maize,1993,hg/ha,110140,Pesticides (total),tonnes of active ingredients,29408,11.12,636
Spain,Maize,1993,hg/ha,110140,Pesticides (total),tonnes of active ingredients,29408,16.4,636
Spain,Maize,1994,hg/ha,110148,Pesticides (total),tonnes of active ingredients,31244,17.51,636
Spain,Maize,1994,hg/ha,110148,Pesticides (total),tonnes of active ingredients,31244,12.45,636
Spain,Maize,1994,hg/ha,110148,Pesticides (total),tonnes of active ingredients,31244,17.67,636
Spain,Maize,1995,hg/ha,110170,Pesticides (total),tonnes of active ingredients,27852,17.33,636
Spain,Maize,1995,hg/ha,110170,Pesticides (total),tonnes of active ingredients,27852,12.99,636
Spain,Maize,1995,hg/ha,110170,Pesticides (total),tonnes of active ingredients,27852,17.66,636
Spain,Maize,1996,hg/ha,110172,Pesticides (total),tonnes of active ingredients,33236,16.72,636
Spain,Maize,1996,hg/ha,110172,Pesticides (total),tonnes of active ingredients,33236,11.96,636
Spain,Maize,1996,hg/ha,110172,Pesticides (total),tonnes of active ingredients,33236,17.01,636
Spain,Maize,1997,hg/ha,110181,Pesticides (total),tonnes of active ingredients,34023,17.66,636
Spain,Maize,1997,hg/ha,110181,Pesticides (total),tonnes of active ingredients,34023,13.02,636
Spain,Maize,1997,hg/ha,110181,Pesticides (total),tonnes of active ingredients,34023,17.81,636
Spain,Maize,1998,hg/ha,110182,Pesticides (total),tonnes of active ingredients,35070,17.15,636
Spain,Maize,1998,hg/ha,110182,Pesticides (total),tonnes of active ingredients,35070,12.4,636
Spain,Maize,1998,hg/ha,110182,Pesticides (total),tonnes of active ingredients,35070,17.46,636
Spain,Maize,1999,hg/ha,110199,Pesticides (total),tonnes of active ingredients,33614,17.14,636
Spain,Maize,1999,hg/ha,110199,Pesticides (total),tonnes of active ingredients,33614,12.09,636
Spain,Maize,1999,hg/ha,110199,Pesticides (total),tonnes of active ingredients,33614,17.43,636
Spain,Maize,2000,hg/ha,110204,Pesticides (total),tonnes of active ingredients,34597,17.15,636
Spain,Maize,2000,hg/ha,110204,Pesticides (total),tonnes of active ingredients,34597,12.2,636
Spain,Maize,2000,hg/ha,110204,Pesticides (total),tonnes of active ingredients,34597,17.47,636
Spain,Maize,2001,hg/ha,110214,Pesticides (total),tonnes of active ingredients,35700,17.27,636
Spain,Maize,2001,hg/ha,110214,Pesticides (total),tonnes of active ingredients,35700,12.33,636
Spain,Maize,2001,hg/ha,110214,Pesticides (total),tonnes of active ingredients,35700,17.84,636
Spain,Maize,2002,hg/ha,110219,Pesticides (total),tonnes of active ingredients,40727,17.16,636
Spain,Maize,2002,hg/ha,110219,Pesticides (total),tonnes of active ingredients,40727,12.52,636
Spain,Maize,2002,hg/ha,110219,Pesticides (total),tonnes of active ingredients,40727,17.51,636
Spain,Maize,2004,hg/ha,110256,Pesticides (total),tonnes of active ingredients,47445,17.12,636
Spain,Maize,2004,hg/ha,110256,Pesticides (total),tonnes of active ingredients,47445,12.17,636
Spain,Maize,2004,hg/ha,110256,Pesticides (total),tonnes of active ingredients,47445,17.41,636
Spain,Maize,2005,hg/ha,110257,Pesticides (total),tonnes of active ingredients,41017,16.69,636
Spain,Maize,2005,hg/ha,110257,Pesticides (total),tonnes of active ingredients,41017,12.26,636
Spain,Maize,2005,hg/ha,110257,Pesticides (total),tonnes of active ingredients,41017,16.97,636
Spain,Maize,2006,hg/ha,110265,Pesticides (total),tonnes of active ingredients,39767,17.81,636
Spain,Maize,2006,hg/ha,110265,Pesticides (total),tonnes of active ingredients,39767,13.06,636
Spain,Maize,2006,hg/ha,110265,Pesticides (total),tonnes of active ingredients,39767,17.97,636
Spain,Maize,2007,hg/ha,110266,Pesticides (total),tonnes of active ingredients,39286,17.24,636
Spain,Maize,2007,hg/ha,110266,Pesticides (total),tonnes of active ingredients,39286,11.89,636
Spain,Maize,2007,hg/ha,110266,Pesticides (total),tonnes of active ingredients,39286,17.41,636
Spain,Maize,2008,hg/ha,110274,Pesticides (total),tonnes of active ingredients,40719,16.92,636
